"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016407","GO:0016407","acetyltransferase activity","5/1481","95/18089",0.897601694914663,0.999999999999987,0.880085762417672,"JADE2/SAT1/IFNB1/LPCAT2/AANAT",5
"GO:0005048","GO:0005048","signal sequence binding","2/1481","46/18089",0.900000924170595,0.999999999999987,0.880085762417672,"NFKBIA/CEMIP",2
"GO:0008066","GO:0008066","glutamate receptor activity","1/1481","27/18089",0.90054588724512,0.999999999999987,0.880085762417672,"GRIK4",1
"GO:0008320","GO:0008320","protein transmembrane transporter activity","1/1481","27/18089",0.90054588724512,0.999999999999987,0.880085762417672,"ABCA1",1
"GO:0019789","GO:0019789","SUMO transferase activity","1/1481","27/18089",0.90054588724512,0.999999999999987,0.880085762417672,"PML",1
"GO:0070001","GO:0070001","aspartic-type peptidase activity","1/1481","27/18089",0.90054588724512,0.999999999999987,0.880085762417672,"PSEN2",1
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","1/1481","27/18089",0.90054588724512,0.999999999999987,0.880085762417672,"P2RX4",1
"GO:0140030","GO:0140030","modification-dependent protein binding","11/1481","186/18089",0.903218228990702,0.999999999999987,0.880085762417672,"IKBKE/TNIP2/ANK2/TNIP3/SQSTM1/CGAS/TNFAIP3/SPIN4/PARP10/OPTN/PML",11
"GO:0031490","GO:0031490","chromatin DNA binding","8/1481","142/18089",0.903544591939696,0.999999999999987,0.880085762417672,"GRHL1/BCL6/H1-3/KLF4/HMGA2/SMAD3/CEBPB/SBNO2",8
"GO:0008173","GO:0008173","RNA methyltransferase activity","3/1481","64/18089",0.904340836814425,0.999999999999987,0.880085762417672,"CMTR1/NSUN5/TMT1A",3
"GO:0030145","GO:0030145","manganese ion binding","3/1481","64/18089",0.904340836814425,0.999999999999987,0.880085762417672,"ADCY10/LAP3/PPM1K",3
"GO:0019212","GO:0019212","phosphatase inhibitor activity","2/1481","47/18089",0.906599266417489,0.999999999999987,0.880085762417672,"ELFN1/PPP1R14A",2
"GO:0005251","GO:0005251","delayed rectifier potassium channel activity","1/1481","28/18089",0.908700661964973,0.999999999999987,0.880085762417672,"KCNS1",1
"GO:0141052","GO:0141052","histone H3 demethylase activity","1/1481","28/18089",0.908700661964973,0.999999999999987,0.880085762417672,"KDM1B",1
"GO:0015179","GO:0015179","L-amino acid transmembrane transporter activity","3/1481","65/18089",0.909880602803412,0.999999999999987,0.880085762417672,"SLC7A2/UCP2/SLC7A5",3
"GO:0016853","GO:0016853","isomerase activity","9/1481","159/18089",0.911506241157184,0.999999999999987,0.880085762417672,"CYP2J2/TXNDC5/DSE/RENBP/EBPL/ALOXE3/DSEL/PTGIS/CYP2S1",9
"GO:0016538","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","2/1481","48/18089",0.912788390470857,0.999999999999987,0.880085762417672,"CCNO/CCND1",2
"GO:0016879","GO:0016879","ligase activity, forming carbon-nitrogen bonds","2/1481","48/18089",0.912788390470857,0.999999999999987,0.880085762417672,"ASNS/TTLL6",2
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","2/1481","48/18089",0.912788390470857,0.999999999999987,0.880085762417672,"AOX1/ALDH1A1",2
"GO:0072341","GO:0072341","modified amino acid binding","5/1481","99/18089",0.916076061289964,0.999999999999987,0.880085762417672,"PLEKHN1/GSTM2/SYT9/FOLR3/SYT17",5
"GO:0072349","GO:0072349","modified amino acid transmembrane transporter activity","1/1481","29/18089",0.916187197573736,0.999999999999987,0.880085762417672,"SLC22A4",1
"GO:0097718","GO:0097718","disordered domain specific binding","1/1481","29/18089",0.916187197573736,0.999999999999987,0.880085762417672,"SMTNL1",1
"GO:0032934","GO:0032934","sterol binding","3/1481","67/18089",0.920094720386798,0.999999999999987,0.880085762417672,"PTCH1/ABCA1/NPC1",3
"GO:0098960","GO:0098960","postsynaptic neurotransmitter receptor activity","3/1481","67/18089",0.920094720386798,0.999999999999987,0.880085762417672,"DRD4/CHRM4/GRIK4",3
"GO:0015294","GO:0015294","solute:monoatomic cation symporter activity","6/1481","116/18089",0.921012987803599,0.999999999999987,0.880085762417672,"MFSD2A/SLC12A8/SLC4A4/SLC12A2/SLC15A3/SLC6A4",6
"GO:0015293","GO:0015293","symporter activity","8/1481","147/18089",0.921859088930474,0.999999999999987,0.880085762417672,"MFSD2A/SLC12A8/SLC4A4/SLC12A2/SLC22A4/SLC15A3/SLC6A4/MFSD12",8
"GO:0032452","GO:0032452","histone demethylase activity","1/1481","30/18089",0.923060218636488,0.999999999999987,0.880085762417672,"KDM1B",1
"GO:0140457","GO:0140457","protein demethylase activity","1/1481","30/18089",0.923060218636488,0.999999999999987,0.880085762417672,"KDM1B",1
"GO:0016597","GO:0016597","amino acid binding","2/1481","50/18089",0.924028898474581,0.999999999999987,0.880085762417672,"NOS3/SESN3",2
"GO:0030544","GO:0030544","Hsp70 protein binding","2/1481","50/18089",0.924028898474581,0.999999999999987,0.880085762417672,"PRKN/NOD2",2
"GO:0001786","GO:0001786","phosphatidylserine binding","3/1481","68/18089",0.924794837728821,0.999999999999987,0.880085762417672,"PLEKHN1/SYT9/SYT17",3
"GO:0008080","GO:0008080","N-acetyltransferase activity","3/1481","68/18089",0.924794837728821,0.999999999999987,0.880085762417672,"JADE2/SAT1/AANAT",3
"GO:0019842","GO:0019842","vitamin binding","8/1481","149/18089",0.928298605845317,0.999999999999987,0.880085762417672,"KYNU/GADL1/P4HA2/PC/FOLR3/CISD1/RLBP1/PDXK",8
"GO:0003743","GO:0003743","translation initiation factor activity","2/1481","51/18089",0.929122810095631,0.999999999999987,0.880085762417672,"EIF4B/EIF3L",2
"GO:0030159","GO:0030159","signaling receptor complex adaptor activity","2/1481","51/18089",0.929122810095631,0.999999999999987,0.880085762417672,"IRS1/CARD10",2
"GO:0016411","GO:0016411","acylglycerol O-acyltransferase activity","1/1481","31/18089",0.92936997090402,0.999999999999987,0.880085762417672,"LPCAT2",1
"GO:0004386","GO:0004386","helicase activity","8/1481","152/18089",0.937092571957011,0.999999999999987,0.880085762417672,"IFIH1/DDX60/DDX60L/RIGI/NAV2/DHX58/ZNFX1/HELZ2",8
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","5/1481","105/18089",0.938285960523211,0.999999999999987,0.880085762417672,"ZC3H12A/TNFAIP3/USP2/CYLD/USP18",5
"GO:0051287","GO:0051287","NAD binding","2/1481","53/18089",0.93835709107693,0.999999999999987,0.880085762417672,"AOX1/ALDH1A1",2
"GO:0019825","GO:0019825","oxygen binding","1/1481","33/18089",0.940480426027994,0.999999999999987,0.880085762417672,"CYGB",1
"GO:0016831","GO:0016831","carboxy-lyase activity","1/1481","34/18089",0.945362376019827,0.999999999999987,0.880085762417672,"GADL1",1
"GO:0043015","GO:0043015","gamma-tubulin binding","1/1481","34/18089",0.945362376019827,0.999999999999987,0.880085762417672,"CIMAP3",1
"GO:0061631","GO:0061631","ubiquitin conjugating enzyme activity","1/1481","34/18089",0.945362376019827,0.999999999999987,0.880085762417672,"UBE2L6",1
"GO:0030374","GO:0030374","nuclear receptor coactivator activity","2/1481","55/18089",0.946441332893234,0.999999999999987,0.880085762417672,"ACTN2/HELZ2",2
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","6/1481","124/18089",0.946444792565025,0.999999999999987,0.880085762417672,"HSD11B1/MDH1B/BDH1/LDHAL6B/HSD17B2/CBR3",6
"GO:0008017","GO:0008017","microtubule binding","16/1481","276/18089",0.947762398559655,0.999999999999987,0.880085762417672,"KIF17/KIF21B/KIF26B/REEP1/BCL2L11/MAP9/REEP2/KIF13A/MTUS1/GAS2/MAP6/KIF21A/NAV3/CEP295NL/MX2/MX1",16
"GO:0015078","GO:0015078","proton transmembrane transporter activity","7/1481","141/18089",0.94903403747332,0.999999999999987,0.880085762417672,"SLC30A2/SLC25A27/ATP6V0A4/ATP6V1B2/SLC15A3/UCP2/CYB5A",7
"GO:0140098","GO:0140098","catalytic activity, acting on RNA","23/1481","379/18089",0.951865493238775,0.999999999999987,0.880085762417672,"ZC3H12A/PNPT1/IFIH1/XRN1/NOCT/DDX60/DDX60L/CDKAL1/CMTR1/NSUN5/RIGI/PIWIL4/ZC3H12C/TMT1A/RNASE6/RNASE1/WARS1/ISG20/N4BP1/DHX58/SAMHD1/HELZ2/GGT5",23
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","2/1481","57/18089",0.953508723013121,0.999999999999987,0.880085762417672,"AIFM2/CBR3",2
"GO:0140658","GO:0140658","ATP-dependent chromatin remodeler activity","1/1481","36/18089",0.95395851327825,0.999999999999987,0.880085762417672,"MYD88",1
"GO:0101005","GO:0101005","deubiquitinase activity","5/1481","112/18089",0.957419228607052,0.999999999999987,0.880085762417672,"ZC3H12A/TNFAIP3/USP2/CYLD/USP18",5
"GO:0005501","GO:0005501","retinoid binding","1/1481","37/18089",0.957735583118991,0.999999999999987,0.880085762417672,"RLBP1",1
"GO:0019213","GO:0019213","deacetylase activity","1/1481","37/18089",0.957735583118991,0.999999999999987,0.880085762417672,"HDAC9",1
"GO:0019840","GO:0019840","isoprenoid binding","1/1481","37/18089",0.957735583118991,0.999999999999987,0.880085762417672,"RLBP1",1
"GO:0030280","GO:0030280","structural constituent of skin epidermis","1/1481","37/18089",0.957735583118991,0.999999999999987,0.880085762417672,"PI3",1
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","2/1481","59/18089",0.959679011280171,0.999999999999987,0.880085762417672,"GSTM2/ALOX5AP",2
"GO:0016248","GO:0016248","channel inhibitor activity","1/1481","38/18089",0.961202988470242,0.999999999999987,0.880085762417672,"BCL2",1
"GO:0043495","GO:0043495","protein-membrane adaptor activity","1/1481","38/18089",0.961202988470242,0.999999999999987,0.880085762417672,"SYNE1",1
"GO:0141110","GO:0141110","transporter inhibitor activity","1/1481","38/18089",0.961202988470242,0.999999999999987,0.880085762417672,"BCL2",1
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","2/1481","60/18089",0.962461718298011,0.999999999999987,0.880085762417672,"TM7SF2/CYP2S1",2
"GO:0000217","GO:0000217","DNA secondary structure binding","1/1481","39/18089",0.964386101542957,0.999999999999987,0.880085762417672,"HMGA2",1
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","1/1481","39/18089",0.964386101542957,0.999999999999987,0.880085762417672,"ALDH1A1",1
"GO:0016874","GO:0016874","ligase activity","8/1481","165/18089",0.965165630394741,0.999999999999987,0.880085762417672,"ACSL3/UBA7/ASNS/PC/ACSL5/WARS1/ACSM3/TTLL6",8
"GO:0009055","GO:0009055","electron transfer activity","5/1481","116/18089",0.965746436550208,0.999999999999987,0.880085762417672,"HAAO/P4HA2/IDO1/AIFM2/CYB5A",5
"GO:0032451","GO:0032451","demethylase activity","1/1481","40/18089",0.967308216978684,0.999999999999987,0.880085762417672,"KDM1B",1
"GO:0061650","GO:0061650","ubiquitin-like protein conjugating enzyme activity","1/1481","40/18089",0.967308216978684,0.999999999999987,0.880085762417672,"UBE2L6",1
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","6/1481","134/18089",0.967787335558958,0.999999999999987,0.880085762417672,"HSD11B1/MDH1B/BDH1/LDHAL6B/HSD17B2/CBR3",6
"GO:0004536","GO:0004536","DNA nuclease activity","2/1481","63/18089",0.969745729066288,0.999999999999987,0.880085762417672,"DCLRE1B/ISG20",2
"GO:0016279","GO:0016279","protein-lysine N-methyltransferase activity","2/1481","63/18089",0.969745729066288,0.999999999999987,0.880085762417672,"PRDM8/SETBP1",2
"GO:0031492","GO:0031492","nucleosomal DNA binding","2/1481","63/18089",0.969745729066288,0.999999999999987,0.880085762417672,"H1-3/HMGA2",2
"GO:0004812","GO:0004812","aminoacyl-tRNA ligase activity","1/1481","41/18089",0.969990721862864,0.999999999999987,0.880085762417672,"WARS1",1
"GO:0016875","GO:0016875","ligase activity, forming carbon-oxygen bonds","1/1481","41/18089",0.969990721862864,0.999999999999987,0.880085762417672,"WARS1",1
"GO:0016278","GO:0016278","lysine N-methyltransferase activity","2/1481","64/18089",0.971855564300219,0.999999999999987,0.880085762417672,"PRDM8/SETBP1",2
"GO:0016251","GO:0016251","RNA polymerase II general transcription initiation factor activity","1/1481","42/18089",0.972453251834113,0.999999999999987,0.880085762417672,"PRRX1",1
"GO:0004519","GO:0004519","endonuclease activity","5/1481","120/18089",0.972548535921964,0.999999999999987,0.880085762417672,"ZC3H12A/PIWIL4/ZC3H12C/RNASE6/RNASE1",5
"GO:0044183","GO:0044183","protein folding chaperone","2/1481","65/18089",0.973823023395356,0.999999999999987,0.880085762417672,"CD74/TAPBP",2
"GO:0004402","GO:0004402","histone acetyltransferase activity","1/1481","43/18089",0.974713834425883,0.999999999999987,0.880085762417672,"JADE2",1
"GO:0042054","GO:0042054","histone methyltransferase activity","2/1481","66/18089",0.975657257175132,0.999999999999987,0.880085762417672,"PRDM8/SETBP1",2
"GO:0140767","GO:0140767","enzyme-substrate adaptor activity","2/1481","67/18089",0.977366873691696,0.999999999999987,0.880085762417672,"DTX3L/KLHL3",2
"GO:0019783","GO:0019783","ubiquitin-like protein peptidase activity","5/1481","124/18089",0.978077992536705,0.999999999999987,0.880085762417672,"ZC3H12A/TNFAIP3/USP2/CYLD/USP18",5
"GO:0003955","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","1/1481","45/18089",0.978694006018895,0.999999999999987,0.880085762417672,"CBR3",1
"GO:0005496","GO:0005496","steroid binding","4/1481","107/18089",0.979196037498633,0.999999999999987,0.880085762417672,"HSD11B1/PTCH1/ABCA1/NPC1",4
"GO:0016747","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","11/1481","225/18089",0.980135679577001,0.999999999999987,0.880085762417672,"PLA2G4A/ELOVL7/JADE2/SAT1/IFNB1/PLAAT4/ACSM3/LPCAT2/AANAT/CERS4/PLA2G4C",11
"GO:0061733","GO:0061733","peptide-lysine-N-acetyltransferase activity","1/1481","47/18089",0.982048034100505,0.999999999999987,0.880085762417672,"JADE2",1
"GO:0015631","GO:0015631","tubulin binding","21/1481","380/18089",0.982109016217199,0.999999999999987,0.880085762417672,"KIF17/CIMAP3/RGS2/KIF21B/KIF26B/REEP1/BCL2L11/MAP9/REEP2/KIF13A/PRKN/MTUS1/GAS2/MAP6/KIF21A/NAV3/TTLL6/CEP295NL/ATF5/MX2/MX1",21
"GO:0016811","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","2/1481","72/18089",0.98431237236679,0.999999999999987,0.880085762417672,"VNN1/HDAC9",2
"GO:0031491","GO:0031491","nucleosome binding","3/1481","93/18089",0.984816423459616,0.999999999999987,0.880085762417672,"H1-3/CGAS/HMGA2",3
"GO:0051219","GO:0051219","phosphoprotein binding","3/1481","93/18089",0.984816423459616,0.999999999999987,0.880085762417672,"SHE/IRS1/SHF",3
"GO:1904315","GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","1/1481","50/18089",0.9861161091044,0.999999999999987,0.880085762417672,"GRIK4",1
"GO:0016830","GO:0016830","carbon-carbon lyase activity","1/1481","51/18089",0.987255975084575,0.999999999999987,0.880085762417672,"GADL1",1
"GO:0008276","GO:0008276","protein methyltransferase activity","3/1481","96/18089",0.987580726001483,0.999999999999987,0.880085762417672,"DPH5/PRDM8/SETBP1",3
"GO:0034212","GO:0034212","peptide N-acetyltransferase activity","1/1481","52/18089",0.988302316192223,0.999999999999987,0.880085762417672,"JADE2",1
"GO:0099529","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","1/1481","52/18089",0.988302316192223,0.999999999999987,0.880085762417672,"GRIK4",1
"GO:0003713","GO:0003713","transcription coactivator activity","13/1481","271/18089",0.989427463799789,0.999999999999987,0.880085762417672,"CITED4/ACTN2/WWC1/CD274/TRIM14/TRIM21/TRIM22/LMO2/BCL9L/ARID5B/ANKRD1/HELZ2/BCL3",13
"GO:0017069","GO:0017069","snRNA binding","1/1481","54/18089",0.990144470800941,0.999999999999987,0.880085762417672,"ISG20",1
"GO:1990756","GO:1990756","ubiquitin ligase-substrate adaptor activity","1/1481","55/18089",0.990953788169603,0.999999999999987,0.880085762417672,"KLHL3",1
"GO:0036002","GO:0036002","pre-mRNA binding","1/1481","56/18089",0.991696687122737,0.999999999999987,0.880085762417672,"RBM24",1
"GO:0140223","GO:0140223","general transcription initiation factor activity","1/1481","56/18089",0.991696687122737,0.999999999999987,0.880085762417672,"PRRX1",1
"GO:0003678","GO:0003678","DNA helicase activity","1/1481","57/18089",0.992378615053266,0.999999999999987,0.880085762417672,"NAV2",1
"GO:0022824","GO:0022824","transmitter-gated monoatomic ion channel activity","1/1481","58/18089",0.9930045728564,0.999999999999987,0.880085762417672,"GRIK4",1
"GO:0022835","GO:0022835","transmitter-gated channel activity","1/1481","58/18089",0.9930045728564,0.999999999999987,0.880085762417672,"GRIK4",1
"GO:0070063","GO:0070063","RNA polymerase binding","1/1481","58/18089",0.9930045728564,0.999999999999987,0.880085762417672,"ZFP36",1
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","6/1481","163/18089",0.993447463328795,0.999999999999987,0.880085762417672,"DPH5/PRDM8/CMTR1/NSUN5/TMT1A/SETBP1",6
"GO:0045296","GO:0045296","cadherin binding","16/1481","331/18089",0.993842932162881,0.999999999999987,0.880085762417672,"ARHGEF16/STAT1/MB21D2/CDH12/CDH6/EGFR/CHMP5/KRT18/P2RX4/TRPC4/PPL/CDH11/CDH20/NOTCH3/PTPRH/RANGAP1",16
"GO:0016706","GO:0016706","2-oxoglutarate-dependent dioxygenase activity","1/1481","60/18089",0.994106565626406,0.999999999999987,0.880085762417672,"P4HA2",1
"GO:0043022","GO:0043022","ribosome binding","3/1481","110/18089",0.995232224614798,0.999999999999987,0.880085762417672,"ZC3H12A/CPEB4/SHFL",3
"GO:0019843","GO:0019843","rRNA binding","1/1481","66/18089",0.99647645884948,0.999999999999987,0.880085762417672,"RPL5",1
"GO:0015453","GO:0015453","oxidoreduction-driven active transmembrane transporter activity","1/1481","67/18089",0.996765998018537,0.999999999999987,0.880085762417672,"CYB5A",1
"GO:0051082","GO:0051082","unfolded protein binding","3/1481","117/18089",0.997077019300738,0.999999999999987,0.880085762417672,"DNAJB4/TAPBP/CLU",3
"GO:0008170","GO:0008170","N-methyltransferase activity","2/1481","98/18089",0.997786612184269,0.999999999999987,0.880085762417672,"PRDM8/SETBP1",2
"GO:0140101","GO:0140101","catalytic activity, acting on a tRNA","3/1481","129/18089",0.998753981708596,0.999999999999987,0.880085762417672,"CDKAL1/WARS1/GGT5",3
"GO:0035064","GO:0035064","methylated histone binding","1/1481","79/18089",0.998844677766824,0.999999999999987,0.880085762417672,"SPIN4",1
"GO:0000049","GO:0000049","tRNA binding","1/1481","80/18089",0.998939682332473,0.999999999999987,0.880085762417672,"IFIT5",1
"GO:0140034","GO:0140034","methylation-dependent protein binding","1/1481","81/18089",0.999026879315404,0.999999999999987,0.880085762417672,"SPIN4",1
